raw_mass	peak_height	KEGG_mass(original)	npossible	KEGG_mass (Addukt)	ppm	KEGG_cid	KEGG_formula	KEGG_name	uniqueID
103.11168	2.42639e+05	102.104403533119	1(3)	103.111741535421	-0.59678419551462	HMDB12971	C6H14O	1-Hexanol (see KEGG C00854); hexan-1-ol [primary alcohol] ([M+H]+)	
103.11168	2.42639e+05	102.104403533119	2(3)	103.111741535421	-0.59678419551462	LMFA05000111	C6H14O	3-Methylpentan-1-ol [Fatty alcohols [FA05]] ([M+H]+)	
103.11168	2.42639e+05	102.104403533119	3(3)	103.111741535421	-0.59678419551462	LMFA05000117	C6H14O	Hexan-1-ol [Fatty alcohols [FA05]] ([M+H]+)	
104.95854	2.53097e+05	65.9953805799093	1(2)	104.958467962471	0.686342712031137	C05697	H2SeO4	Selenate;Selenic acid ([M+K39]+)	
104.95854	2.53097e+05	65.9953805799093	2(2)	104.958467962471	0.686342712031137	HMDB12260	H2MoO4	Molybdate [unclassified substance] ([M+K39]+)	
106.04993	2.57638e+05	105.042653533119	1(6)	106.049869554831	0.569968966486426	C00065	C3H7NO3	L-Serine;L-2-Amino-3-hydroxypropionic acid;L-3-Hydroxy-alanine;Serine ([M+H]+)	
106.04993	2.57638e+05	105.042653533119	2(6)	106.049869554831	0.569968966486426	C00716	C3H7NO3	DL-Serine;2-Amino-3-hydroxypropionic acid;3-Hydroxyalanine;Serine ([M+H]+)	
106.04993	2.57638e+05	105.042653533119	3(6)	106.049869554831	0.569968966486426	C00740	C3H7NO3	D-Serine ([M+H]+)	
106.04993	2.57638e+05	105.042653533119	4(6)	106.049869554831	0.569968966486426	HMDB00187	C3H7NO3	L-Serine (see KEGG C00065); 2-amino-3-hydroxy-propanoic acid [primary alcohol] ([M+H]+)	
106.04993	2.57638e+05	105.042653533119	5(6)	106.049869554831	0.569968966486426	HMDB03406	C3H7NO3	D-Serine (see KEGG C00740); (2R)-2-amino-3-hydroxy-propanoic acid [primary alcohol] ([M+H]+)	
106.04993	2.57638e+05	105.042653533119	6(6)	106.049869554831	0.569968966486426	LMFA01100045	C3H7NO3	2-Amino-3-hydroxypropanoic acid [Amino fatty acids [FA0110]] ([M+H]+)	
107.01617	2.40483e+05	106.008893533119	1(1)	107.016126897421	0.402766974367612	C03173	C3H6O2S	S-Methylthioglycolate;(Methylthio)acetic acid ([M+H]+)	
109.09869	2.66143e+05	86.1094692990393	1(2)	109.098771149941	-0.74382140607081	C11271	C6H14	n-Hexane;Hexane ([M+Na]+)	
109.09869	2.66143e+05	86.1094692990393	2(2)	109.098771149941	-0.74382140607081	LMFA11000007	C6H14	hexane (see KEGG C11271); hexane [Hydrocarbons [FA11]] ([M+Na]+)	
110.00028	2.65325e+05	71.0371205799093	1(2)	110.000273204781	0.0617745610095428	C01659	C3H5NO	Acrylamide;2-Propenamide ([M+K39]+)	
110.00028	2.65325e+05	71.0371205799093	2(2)	110.000273204781	0.0617745610095428	HMDB04296	C3H5NO	Acrylamide (see KEGG C01659); prop-2-enamide [primary carboxylic acid amide] ([M+K39]+)	
110.98421	2.63392e+05	72.0210505799093	1(6)	110.984288787491	-0.709898200760017	C00511	C3H4O2	Propenoate;Acrylic acid;Acrylate;2-Propenoic acid;Vinylformic acid ([M+K39]+)	
110.98421	2.63392e+05	72.0210505799093	2(6)	110.984288787491	-0.709898200760017	C00546	C3H4O2	Methylglyoxal;Pyruvaldehyde;Pyruvic aldehyde;2-Ketopropionaldehyde;2-Oxopropanal ([M+K39]+)	
110.98421	2.63392e+05	72.0210505799093	3(6)	110.984288787491	-0.709898200760017	C11823	C3H3O2R	R replaced by H in 2,3-Ene acid ([M+K39]+)	
110.98421	2.63392e+05	72.0210505799093	4(6)	110.984288787491	-0.709898200760017	HMDB01167	C3H4O2	Pyruvaldehyde (see KEGG C00546); 2-oxopropanal [aldehyde] ([M+K39]+)	
110.98421	2.63392e+05	72.0210505799093	5(6)	110.984288787491	-0.709898200760017	HMDB06112	C3H4O2	Malondialdehyde; propanedial [aldehyde] ([M+K39]+)	
110.98421	2.63392e+05	72.0210505799093	6(6)	110.984288787491	-0.709898200760017	LMFA01030193	C3H4O2	Acrylic acid; 2-propenoic acid [Unsaturated fatty acids [FA0103]] ([M+K39]+)	
112.03683	2.85107e+05	89.0476092990393	1(18)	112.036899169351	-0.617380472187212	C00041	C3H7NO2	L-Alanine;L-2-Aminopropionic acid;L-alpha-Alanine ([M+Na]+)	
112.03683	2.85107e+05	89.0476092990393	2(18)	112.036899169351	-0.617380472187212	C00099	C3H7NO2	beta-Alanine;3-Aminopropionic acid;3-Aminopropanoate ([M+Na]+)	
112.03683	2.85107e+05	89.0476092990393	3(18)	112.036899169351	-0.617380472187212	C00133	C3H7NO2	D-Alanine;D-2-Aminopropionic acid;D-Ala ([M+Na]+)	
112.03683	2.85107e+05	89.0476092990393	4(18)	112.036899169351	-0.617380472187212	C00213	C3H7NO2	Sarcosine;N-Methylglycine ([M+Na]+)	
112.03683	2.85107e+05	89.0476092990393	5(18)	112.036899169351	-0.617380472187212	C01021	C3H6NO2R	R replaced by H in Aromatic amino acid;Aromatic L-amino acid ([M+Na]+)	
112.03683	2.85107e+05	89.0476092990393	6(18)	112.036899169351	-0.617380472187212	C01401	C3H7NO2	Alanine;2-Aminopropionic acid;2-Aminopropanoic acid ([M+Na]+)	
112.03683	2.85107e+05	89.0476092990393	7(18)	112.036899169351	-0.617380472187212	C01537	C3H7NO2	Urethane;Ethyl carbamate ([M+Na]+)	
