raw_mass	peak_height	KEGG_mass(original)	npossible	KEGG_mass (Addukt)	ppm	KEGG_cid	KEGG_formula	KEGG_name	uniqueID
106.95062	1.27779e+05	83.9613992990393	1(1)	106.950642273711	-0.2082616351032	C01485	HO3Cl	Chlorate;Chloric acid ([M+Na]+)	
107.07053	1.15278e+05	84.0813092990393	1(1)	107.070545026441	-0.140341520594421	C06178	C5H10N	1-Methylpyrrolinium ([M+Na]+)	
108.04547	1.23794e+05	107.038193533119	1(2)	108.045533127201	-0.584265133952808	C02638	C3H6FNO2	3-Fluoro-D-alanine ([M+H]+)	
108.04547	1.23794e+05	107.038193533119	2(2)	108.045533127201	-0.584265133952808	C16632	C3H6FNO2	alpha-Fluoro-beta-alanine;3-Amino-2-fluoropropionic acid ([M+H]+)	
109.02844	1.14527e+05	108.021163533119	1(4)	109.028405834281	0.313365200865129	C00472	C6H4O2	p-Benzoquinone;Quinone;Chinone;2,5-Cyclohexadiene-1,4-dione;1,4-Benzoquinone ([M+H]+)	
109.02844	1.14527e+05	108.021163533119	2(4)	109.028405834281	0.313365200865129	C02351	C6H4O2	o-Benzoquinone;1,2-Benzoquinone ([M+H]+)	
109.02844	1.14527e+05	108.021163533119	3(4)	109.028405834281	0.313365200865129	HMDB03364	C6H4O2	Quinone (see KEGG C00472); cyclohexa-2,5-diene-1,4-dione [ketone] ([M+H]+)	
109.02844	1.14527e+05	108.021163533119	4(4)	109.028405834281	0.313365200865129	HMDB12133	C6H4O2	1,2-Benzoquinone (see KEGG C02351); cyclohexa-3,5-diene-1,2-dione [ketone] ([M+H]+)	
110.89786	1.14216e+05	71.9347005799093	1(1)	110.897821402091	0.348049177837718	C17392	CaS	Calcium sulfide ([M+K39]+)	
112.93328	1.20713e+05	73.9701205799093	1(1)	112.933219043431	0.539757359400979	HMDB12974	CNOS	Hypothiocyanite; oxido thiocyanate [anion] ([M+K39]+)	
113.02088	1.08494e+05	90.0316592990393	1(16)	113.020914752061	-0.307483546383546	C00184	C3H6O3	Glycerone;Dihydroxyacetone;1,3-Dihydroxyacetone;1,3-Dihydroxy-2-propanone;1,3-Dihydroxypropan-2-one ([M+Na]+)	
113.02088	1.08494e+05	90.0316592990393	2(16)	113.020914752061	-0.307483546383546	C00186	C3H6O3	(S)-Lactate;L-Lactate;L-Lactic acid ([M+Na]+)	
113.02088	1.08494e+05	90.0316592990393	3(16)	113.020914752061	-0.307483546383546	C00256	C3H6O3	(R)-Lactate;D-Lactate;D-Lactic acid;D-2-Hydroxypropanoic acid;D-2-Hydroxypropionic acid ([M+Na]+)	
113.02088	1.08494e+05	90.0316592990393	4(16)	113.020914752061	-0.307483546383546	C00577	C3H6O3	D-Glyceraldehyde ([M+Na]+)	
113.02088	1.08494e+05	90.0316592990393	5(16)	113.020914752061	-0.307483546383546	C01013	C3H6O3	3-Hydroxypropanoate;3-Hydroxypropanoic acid;3-Hydroxypropionate;3-Hydroxypropionic acid;Hydracrylic acid ([M+Na]+)	
113.02088	1.08494e+05	90.0316592990393	6(16)	113.020914752061	-0.307483546383546	C01432	C3H6O3	Lactate;Lactic acid;2-Hydroxypropanoic acid;2-Hydroxypropionic acid ([M+Na]+)	
113.02088	1.08494e+05	90.0316592990393	7(16)	113.020914752061	-0.307483546383546	C02154	C3H6O3	Glyceraldehyde;2,3-Dihydroxypropionaldehyde;2,3-Dihydroxypropanal;Glycerose;Aldotriose ([M+Na]+)	
113.02088	1.08494e+05	90.0316592990393	8(16)	113.020914752061	-0.307483546383546	C02319	C3H5O3R	R replaced by H in R-CHOH-CO-CH2OH ([M+Na]+)	
113.02088	1.08494e+05	90.0316592990393	9(16)	113.020914752061	-0.307483546383546	C02426	C3H6O3	L-Glyceraldehyde;L-2,3-Dihydroxypropionaldehyde;L-2,3-Dihydroxypropanal;L-Glycerose;L-Aldotriose ([M+Na]+)	
113.02088	1.08494e+05	90.0316592990393	10(16)	113.020914752061	-0.307483546383546	C02446	C3H5O3R	R replaced by H in O-Alkylglycerone ([M+Na]+)	
113.02088	1.08494e+05	90.0316592990393	11(16)	113.020914752061	-0.307483546383546	C03834	C3H5O3R	R replaced by H in 3-Hydroxymonocarboxylic acid ([M+Na]+)	
113.02088	1.08494e+05	90.0316592990393	12(16)	113.020914752061	-0.307483546383546	HMDB00190	C3H6O3	L-Lactic acid (see KEGG C00186); (2S)-2-hydroxypropanoic acid [secondary alcohol] ([M+Na]+)	
113.02088	1.08494e+05	90.0316592990393	13(16)	113.020914752061	-0.307483546383546	HMDB00700	C3H6O3	Hydroxypropionic acid (see KEGG C01013); 3-hydroxy-propanoic acid [primary alcohol] ([M+Na]+)	
113.02088	1.08494e+05	90.0316592990393	14(16)	113.020914752061	-0.307483546383546	HMDB01051	C3H6O3	Glyceraldehyde (see KEGG C02154); 2,3-dihydroxypropanal [aldehyde] ([M+Na]+)	
113.02088	1.08494e+05	90.0316592990393	15(16)	113.020914752061	-0.307483546383546	HMDB01311	C3H6O3	D-Lactic acid (see KEGG C00256); (2R)-2-hydroxypropanoic acid [secondary alcohol] ([M+Na]+)	
113.02088	1.08494e+05	90.0316592990393	16(16)	113.020914752061	-0.307483546383546	HMDB01882	C3H6O3	Dihydroxyacetone (see KEGG C00184); 1,3-dihydroxypropan-2-one [ketone] ([M+Na]+)	
113.02096	1.39440e+05	90.0317392990393	1(16)	113.020914752061	0.400349979324032	C00184	C3H6O3	Glycerone;Dihydroxyacetone;1,3-Dihydroxyacetone;1,3-Dihydroxy-2-propanone;1,3-Dihydroxypropan-2-one ([M+Na]+)	
113.02096	1.39440e+05	90.0317392990393	2(16)	113.020914752061	0.400349979324032	C00186	C3H6O3	(S)-Lactate;L-Lactate;L-Lactic acid ([M+Na]+)	
113.02096	1.39440e+05	90.0317392990393	3(16)	113.020914752061	0.400349979324032	C00256	C3H6O3	(R)-Lactate;D-Lactate;D-Lactic acid;D-2-Hydroxypropanoic acid;D-2-Hydroxypropionic acid ([M+Na]+)	
113.02096	1.39440e+05	90.0317392990393	4(16)	113.020914752061	0.400349979324032	C00577	C3H6O3	D-Glyceraldehyde ([M+Na]+)	
113.02096	1.39440e+05	90.0317392990393	5(16)	113.020914752061	0.400349979324032	C01013	C3H6O3	3-Hydroxypropanoate;3-Hydroxypropanoic acid;3-Hydroxypropionate;3-Hydroxypropionic acid;Hydracrylic acid ([M+Na]+)	
113.02096	1.39440e+05	90.0317392990393	6(16)	113.020914752061	0.400349979324032	C01432	C3H6O3	Lactate;Lactic acid;2-Hydroxypropanoic acid;2-Hydroxypropionic acid ([M+Na]+)	
113.02096	1.39440e+05	90.0317392990393	7(16)	113.020914752061	0.400349979324032	C02154	C3H6O3	Glyceraldehyde;2,3-Dihydroxypropionaldehyde;2,3-Dihydroxypropanal;Glycerose;Aldotriose ([M+Na]+)	
113.02096	1.39440e+05	90.0317392990393	8(16)	113.020914752061	0.400349979324032	C02319	C3H5O3R	R replaced by H in R-CHOH-CO-CH2OH ([M+Na]+)	
113.02096	1.39440e+05	90.0317392990393	9(16)	113.020914752061	0.400349979324032	C02426	C3H6O3	L-Glyceraldehyde;L-2,3-Dihydroxypropionaldehyde;L-2,3-Dihydroxypropanal;L-Glycerose;L-Aldotriose ([M+Na]+)	
113.02096	1.39440e+05	90.0317392990393	10(16)	113.020914752061	0.400349979324032	C02446	C3H5O3R	R replaced by H in O-Alkylglycerone ([M+Na]+)	
113.02096	1.39440e+05	90.0317392990393	11(16)	113.020914752061	0.400349979324032	C03834	C3H5O3R	R replaced by H in 3-Hydroxymonocarboxylic acid ([M+Na]+)	
113.02096	1.39440e+05	90.0317392990393	12(16)	113.020914752061	0.400349979324032	HMDB00190	C3H6O3	L-Lactic acid (see KEGG C00186); (2S)-2-hydroxypropanoic acid [secondary alcohol] ([M+Na]+)	
113.02096	1.39440e+05	90.0317392990393	13(16)	113.020914752061	0.400349979324032	HMDB00700	C3H6O3	Hydroxypropionic acid (see KEGG C01013); 3-hydroxy-propanoic acid [primary alcohol] ([M+Na]+)	
113.02096	1.39440e+05	90.0317392990393	14(16)	113.020914752061	0.400349979324032	HMDB01051	C3H6O3	Glyceraldehyde (see KEGG C02154); 2,3-dihydroxypropanal [aldehyde] ([M+Na]+)	
113.02096	1.39440e+05	90.0317392990393	15(16)	113.020914752061	0.400349979324032	HMDB01311	C3H6O3	D-Lactic acid (see KEGG C00256); (2R)-2-hydroxypropanoic acid [secondary alcohol] ([M+Na]+)	
113.02096	1.39440e+05	90.0317392990393	16(16)	113.020914752061	0.400349979324032	HMDB01882	C3H6O3	Dihydroxyacetone (see KEGG C00184); 1,3-dihydroxypropan-2-one [ketone] ([M+Na]+)	
113.03971	1.13632e+05	112.032433533119	1(1)	113.039719470791	-0.0837828670955015	C16485	C6H5FO	4-Fluorophenol ([M+H]+)	
113.94408	1.13256e+05	112.936803533119	1(1)	113.943987355631	0.813068735162035	C00320	HS2O3	Thiosulfate;Hyposulfite ([M+H]+)	
115.0866	1.37144e+05	114.079323533119	1(1)	115.086589416701	0.0919594375158333	HMDB00323	C5H10N2O	3-Amino-2-piperidone; 3-aminopiperidin-2-one [primary amine] ([M+H]+)	
116.07062	1.52370e+05	115.063343533119	1(6)	116.070604999411	0.129236743993067	C00148	C5H9NO2	L-Proline;2-Pyrrolidinecarboxylic acid ([M+H]+)	
116.07062	1.52370e+05	115.063343533119	2(6)	116.070604999411	0.129236743993067	C00763	C5H9NO2	D-Proline ([M+H]+)	
116.07062	1.52370e+05	115.063343533119	3(6)	116.070604999411	0.129236743993067	C16435	C5H9NO2	Proline ([M+H]+)	
116.07062	1.52370e+05	115.063343533119	4(6)	116.070604999411	0.129236743993067	HMDB00162	C5H9NO2	L-Proline (see KEGG C00148); (2S)-pyrrolidine-2-carboxylic acid [secondary amine] ([M+H]+)	
116.07062	1.52370e+05	115.063343533119	5(6)	116.070604999411	0.129236743993067	HMDB03411	C5H9NO2	D-Proline (see KEGG C00763); (2R)-pyrrolidine-2-carboxylic acid [secondary amine] ([M+H]+)	
116.07062	1.52370e+05	115.063343533119	6(6)	116.070604999411	0.129236743993067	HMDB12880	C5H9NO2	Acetamidopropanal; N-(3-oxopropyl)acetamide [aldehyde] ([M+H]+)	
117.06577	1.09552e+05	116.058493533119	1(1)	117.065853972121	-0.717307211187304	C16622	C4H8N2O2	N,N'-Diacetylhydrazine;Diacetylhydrazine ([M+H]+)	
117.88148	1.07891e+05	78.9183205799093	1(1)	117.881459420091	0.174581359100519	C01324	Br	Bromide;Br- ([M+K39]+)	
118.0136	1.24554e+05	117.006323533119	1(1)	118.013484046111	0.982546833531546	C02231	C3H3NO4	3-Nitroacrylate ([M+H]+)	
118.04991	1.10960e+05	117.042633533119	1(9)	118.049869554831	0.342610756685114	C00441	C4H7NO3	L-Aspartate 4-semialdehyde;Aspartate beta-semialdehyde;L-Aspartic 4-semialdehyde ([M+H]+)	
118.04991	1.10960e+05	117.042633533119	2(9)	118.049869554831	0.342610756685114	C02847	C4H6NO3R	R replaced by H in N-Acetyl amino acid ([M+H]+)	
118.04991	1.10960e+05	117.042633533119	3(9)	118.049869554831	0.342610756685114	C03135	C4H6NO3R	R replaced by H in N-Acetyl-D-amino acid ([M+H]+)	
118.04991	1.10960e+05	117.042633533119	4(9)	118.049869554831	0.342610756685114	C03214	C4H7NO3	2-Amino-3-oxobutanoate;2-Amino-acetoacetate ([M+H]+)	
118.04991	1.10960e+05	117.042633533119	5(9)	118.049869554831	0.342610756685114	C03508	C4H7NO3	L-2-Amino-3-oxobutanoic acid;L-2-Amino-3-oxobutanoate;L-2-Amino-acetoacetate;(S)-2-Amino-3-oxobutanoic acid ([M+H]+)	
118.04991	1.10960e+05	117.042633533119	6(9)	118.049869554831	0.342610756685114	HMDB00532	C4H7NO3	Acetylglycine; 2-acetylaminoacetic acid [carboxylic acid] ([M+H]+)	
118.04991	1.10960e+05	117.042633533119	7(9)	118.049869554831	0.342610756685114	HMDB06454	C4H7NO3	L-2-Amino-3-oxobutanoic acid (see KEGG C03508); (2S)-2-amino-3-oxo-butanoate [ketone] ([M+H]+)	
118.04991	1.10960e+05	117.042633533119	8(9)	118.049869554831	0.342610756685114	HMDB12249	C4H7NO3	L-Aspartate-semialdehyde (see KEGG C00441); (2S)-2-amino-4-oxobutanoic acid [aldehyde] ([M+H]+)	
118.04991	1.10960e+05	117.042633533119	9(9)	118.049869554831	0.342610756685114	LMFA01060172	C4H7NO3	2S-amino-3-oxo-butanoic acid (see KEGG C03508) [Oxo fatty acids [FA0106]] ([M+H]+)	
120.96612	8.59833e+05	97.9768992990393	1(4)	120.966115904411	0.033857323072897	C00009	H3PO4	Orthophosphate;Phosphate;Phosphoric acid;Orthophosphoric acid ([M+Na]+)	
120.96612	8.59833e+05	97.9768992990393	2(4)	120.966115904411	0.033857323072897	C01153	PH2O4R	R replaced by H in Orthophosphoric monoester;Phosphate monoester ([M+Na]+)	
120.96612	8.59833e+05	97.9768992990393	3(4)	120.966115904411	0.033857323072897	C06235	PH2O4R	R replaced by H in Alkylphosphonate ([M+Na]+)	
120.96612	8.59833e+05	97.9768992990393	4(4)	120.966115904411	0.033857323072897	HMDB02142	H3O4P	Phosphoric acid (see KEGG C00013); phosphoric acid [phosphoric acid] ([M+Na]+)	
120.9662	2.37177e+05	97.9769792990393	1(4)	120.966115904411	0.695199063892941	C00009	H3PO4	Orthophosphate;Phosphate;Phosphoric acid;Orthophosphoric acid ([M+Na]+)	
120.9662	2.37177e+05	97.9769792990393	2(4)	120.966115904411	0.695199063892941	C01153	PH2O4R	R replaced by H in Orthophosphoric monoester;Phosphate monoester ([M+Na]+)	
120.9662	2.37177e+05	97.9769792990393	3(4)	120.966115904411	0.695199063892941	C06235	PH2O4R	R replaced by H in Alkylphosphonate ([M+Na]+)	
120.9662	2.37177e+05	97.9769792990393	4(4)	120.966115904411	0.695199063892941	HMDB02142	H3O4P	Phosphoric acid (see KEGG C00013); phosphoric acid [phosphoric acid] ([M+Na]+)	
121.01326	1.06613e+05	120.005983533119	1(1)	121.013149692961	0.911528530086016	C02287	C3H4O5	Hydroxymalonate;Tartronic acid;Hydroxymalonic acid;2-Hydroxymalonate;2-Hydroxymalonic acid;2-Tartronic acid ([M+H]+)	
121.05087	1.23257e+05	120.043593533119	1(2)	121.050872614281	-0.0215965486365874	C15587	C5H4N4	Purine;Purine base ([M+H]+)	
121.05087	1.23257e+05	120.043593533119	2(2)	121.050872614281	-0.0215965486365874	HMDB01366	C5H4N4	Purine (see KEGG C00465); 7H-purine [aromatic compound] ([M+H]+)	
